user_input,reference,reference_video_url,persona_name,query_style,query_length
WHO는 BCG 접종에 대해 어떤 입장을 가지고 있나요?,"현재 WHO는 핀형과 경피형 모두 근거가 있다고 보고 있으며, 핀형만 권고한다는 이야기는 잘못된 정보입니다.",https://www.youtube.com/watch?v=BGdrLBlJUJk,a pediatric medical expert,PERFECT_GRAMMAR,SHORT
질병관리본부가 독감 백신 접종을 중단한 이유는 무엇인가요?,"질병관리본부는 일부 독감 백신의 접종을 일시 전면 중단한다고 발표했습니다. 이는 백신 자체의 문제가 아니라, 일부 백신의 보관·운송 과정에서 냉장 온도 유지가 제대로 지켜지지 않아 안전성과 효과를 확인하기 위해 중단한 것입니다.",https://www.youtube.com/watch?v=Lxjj_QVWQAw,a compassionate pediatrician,MISSPELLED,MEDIUM
12세 이상의 아이들에 대한 코로나 백신 접종은 언제부터 시행되나요?,"12세 이상의 아이들에 대한 접종은 시행되는 것이 바람직하며, 미국과 많은 나라가 12세부터 접종하고 있거나 계획 중입니다. 연구 결과와 사회적 분위기를 고려할 때 우리나라도 12세 이상 접종 방침을 조정할 필요가 있으며, 수개월 내에 접종이 시작될 가능성이 높다고 봅니다.",https://www.youtube.com/watch?v=ZwMt7Tw5_RI,a compassionate pediatrician,WEB_SEARCH_LIKE,MEDIUM
어린이를 위한 독감 무료 접종은 언제 시작되나요?,"어린이를 위한 독감 무료 접종은 만 6개월부터 13세까지의 어린이를 대상으로 하며, 2022년에는 10월 12일부터 접종을 시작할 수 있습니다.",https://www.youtube.com/watch?v=5b_Z_OE2XFY,a pediatric medical expert,WEB_SEARCH_LIKE,SHORT
소아청소년과에서 아이들이 다쳤을 때 초기 대응 방법은 무엇인가요?,"아이들이 다쳤을 때 초기 대응 방법으로는 우선 지혈을 하는 것이 중요합니다. 출혈이 심하면 깨끗한 거즈나 천으로 상처를 세게 눌러 5분간 지혈한 뒤 살짝 떼어 보아야 합니다. 피가 계속 묻어나오면 다시 5분 더 눌러야 하며, 그래도 멎지 않으면 누른 상태로 병원에 가거나 119에 도움을 요청해야 합니다. 상처는 깨끗이 씻는 것이 중요하며, 흐르는 물이나 깨끗한 수돗물로 잘 씻어야 합니다. 상처 소독에 자극적인 소독약은 사용하지 말고, 작은 상처라면 잘 씻고 항생제 연고를 바르는 것이 도움이 될 수 있으나, 의사의 처방 없이 무턱대고 연고를 바르는 것은 피해야 합니다. 상처가 크거나 깊어 봉합이 필요해 보이면 즉시 병원에 가야 하며, 다친 조직의 감각이 없거나 찌릿한 느낌이 있거나, 압박해도 지혈되지 않는 경우에는 신경이나 혈관 손상이 의심되므로 빨리 응급실을 방문해야 합니다.",https://www.youtube.com/watch?v=fAfokHreRis,a pediatrician,PERFECT_GRAMMAR,MEDIUM
소아청소년과에서 땅콩 알레르기를 예방하기 위한 권장 사항은 무엇인가요?,"소아청소년과 전문의에 따르면, 땅콩 알레르기 위험성이 있는 아이들은 생후 만 4~6개월경에 땅콩이 포함된 음식을 시작하고, 늦어도 만 7개월 이전에는 이유식에 땅콩을 첨가하는 것이 좋습니다. 일주일에 서너 번 정도 섭취시키는 것이 권장되며, 이는 나중에 땅콩 알레르기 발생 위험을 낮출 수 있습니다.",https://www.youtube.com/watch?v=cJut6mD3VTI,a compassionate pediatrician,PERFECT_GRAMMAR,SHORT
미숙아 망막증은 어떤 치료가 필요한가요?,미숙아 망막증이 있는 경우 수술이나 레이저 치료가 필요할 수 있어 정기 검진을 지속해야 합니다.,https://www.youtube.com/watch?v=T7hjlOQvsWw,a compassionate pediatrician,MISSPELLED,SHORT
두 돌 아이가 말이 늦으면 부모가 어떻게 해야 하나요?,"두 돌까지의 상호작용과 노출은 매우 중요하며, 부모는 아이가 일상에서 얼마나 언어 자극을 받고 있는지를 점검해야 합니다. 정상아인데 노출 부족으로 말이 늦은 경우에는 가정의 일상 대화량을 확 늘리는 것이 가장 중요합니다. 또한, 아이가 속한 환경에서 일상 언어 노출을 늘려 아이 스스로 언어를 익히게 하는 것이 필요합니다. 부모가 아이의 반응에 잘 반응하고, 눈을 맞추며 기다려 주고, 아이가 스스로 말할 기회를 주는 것 등이 도움이 됩니다. 만약 두 단어를 연결하지 못하는 등 현저한 지연이 있다면 소아청소년과 의사의 진료를 다시 받아보는 것이 안전합니다.",https://www.youtube.com/watch?v=GYopx8uMJIA,a pediatrician,POOR_GRAMMAR,LONG
식중독이 뭐에요?,"식중독은 상한 음식을 먹어서 걸리는 병입니다. 크게 두 종류로 나뉘며, 세균에 오염된 음식을 먹어 생기는 감염성 식중독과 세균이 만든 독성 물질을 먹어 생기는 독소형 식중독이 있습니다.",https://www.youtube.com/watch?v=ZO1ffVTWsJc,a pediatrician,POOR_GRAMMAR,SHORT
소아청소년과에서 변비는 어떻게 다루나요?,"소아청소년과에서는 변비가 심하지 않으면 일상생활과 식습관 개선만으로 좋아지는 경우가 많다고 설명합니다. 그러나 변을 볼 때 힘들어하거나 변비가 오래 지속되거나 복통이 심하거나 변에 피가 섞여 나오는 경우에는 소아청소년과 진료를 받아야 합니다. 변비를 일으키는 원인이 있으면 원인에 대한 치료를 해야 하며, 기능성 변비가 있는 경우에는 반드시 소아청소년과의 진료를 받아야 합니다.",https://www.youtube.com/watch?v=28FfLPP_1MI,a compassionate pediatrician,POOR_GRAMMAR,SHORT
탈수는 설사하는 아이에게 왜 중요한가요?,탈수는 설사하는 아이에게 매우 중요합니다. 아이가 8시간 이상 소변을 보지 않거나 입술이 마르고 힘이 없고 체중이 줄었다면 탈수가 심하다고 보고 바로 진료를 받아야 합니다. 설사가 심하지 않더라도 탈수된 아이를 제대로 치료하지 않으면 신장이 손상될 수 있으니 주의해야 합니다.,https://www.youtube.com/watch?v=w8BucI0wZYE,a pediatric medical expert,POOR_GRAMMAR,MEDIUM
펜벤다졸의 항암 효과에 대한 의학적 의견은 무엇인가요?,"펜벤다졸의 항암 효과에 대한 의학적 의견은 현재 사람을 대상으로 한 임상연구가 거의 없고 연구 결과도 일관되지 않아 항암제로서 획기적인 효과가 입증되었다고 보기 어렵다는 것입니다. 또한, 펜벤다졸은 주로 동물용 구충제로 사람에게 사용되지 않아 안전성이 검증되지 않았고, 간독성이나 골수억제 등의 독성 사례가 보고된 바 있습니다. 따라서 암 환자가 사용할 경우 심각한 위험을 초래할 수 있으며, 이미 효과가 입증된 항암제를 우선적으로 사용하는 것이 안전하다고 권장됩니다.",https://www.youtube.com/watch?v=WvSYnSGuG4k,a compassionate pediatrician,MISSPELLED,SHORT
중이염은 감기와 어떤 관련이 있나요?,"중이염은 감기와 관련이 있을 수 있으며, 감기 증상이 있는 경우 세균성 질환이 동반될 수 있습니다. 특히, 감기처럼 보이지만 실제로는 중이염과 같은 세균성 감염이 있을 경우 항생제가 필요할 수 있습니다.",https://www.youtube.com/watch?v=pYwy3xOAQuk,a pediatrician,WEB_SEARCH_LIKE,SHORT
"소아청소년과에서 태열이 있는 아기 방 온도랑 목욕물 온도 어떻게 해야 하나요? 여름에 부모님들이 많이 물어보는 거 같은데, 태열이랑 방 온도, 목욕물 온도 관계는 뭐예요?","태열이 있을 때 방 온도와 목욕물 온도에 대해 특별히 낮춰야 할 필요는 없습니다. 태열은 신생아 시기에 생기는 여러 피부 발진을 통칭하는 말로, 병이 아닙니다. '열'이라는 말이 붙어 있지만 실제로는 열과 별 상관이 없는 경우가 많습니다. 따라서 태열이 있다고 해서 방 온도를 낮추거나 목욕물 온도를 낮춰야만 하는 것은 아닙니다. 따뜻한 물로 목욕한 후 태열이 더 도드라져 보여도 병이 더 심해지는 것은 아니므로 목욕물 온도를 낮출 필요는 없습니다. 태열이 있든 없든 상관없이 똑같이 키우시면 됩니다.",https://www.youtube.com/watch?v=0bZXRpwYrio,a pediatrician,POOR_GRAMMAR,LONG
코로나에 걸린 아이가 기침을 할 때 부모가 어떻게 대처해야 하나요?,코로나에 걸린 아이가 기침을 하면 소아과 진료를 받는 것이 좋습니다. 대면 진료가 어렵다면 비대면 진료라도 받으시기 바랍니다. 기침이 있을 때는 수분을 충분히 섭취하게 해 가래를 묽게 하고 호흡기 점막의 자극을 줄여 주세요. 집은 건조하지 않게 가습기를 사용하거나 젖은 수건을 걸어 두어 습도를 유지하는 것이 좋습니다. 기침 억제제를 무분별하게 사용하면 분비물 배출을 방해할 수 있으므로 주의해야 합니다. 증상이 악화되면 다시 진료를 받으시기 바랍니다.,https://www.youtube.com/watch?v=PuXMnLuvWFA,a compassionate pediatrician,PERFECT_GRAMMAR,SHORT
접촉성 피부염에 대해 아기에게 보습제를 사용해야 하나요?,아토피성 피부염이나 접촉성 피부염처럼 일부 피부가 건조한 경우나 기저귀 발진 등 외부 자극으로부터 보호가 필요한 경우에는 보습제 사용이 필요할 수 있습니다.,https://www.youtube.com/watch?v=ssn9q-LjGFU,a pediatric medical expert,MISSPELLED,MEDIUM
딤플이 있는 아기에게 부모가 어떤 조치를 취해야 하나요?,"딤플이 있는 경우, 부모는 소아과 의사에게 진료를 받는 것이 좋습니다. 딤플 자체는 대부분 문제가 없지만, 드물게 척추 신경계에 문제가 동반될 수 있으므로 근력 약화, 다리 신경 마비, 대소변 조절 문제 등의 증상이 없는지 확인할 필요가 있습니다. 특히 다른 기형이 동반되거나 딤플 부위 피부의 변색, 혈관 이상 등의 피부 병변이 있는 경우에는 즉시 소아과에 보여야 합니다. 검사가 필요하다고 판단되면 초음파나 MRI 검사를 받을 수 있습니다. 문제가 없다고 판단되면 정기적으로 소아과 의사에게 확인받으면 됩니다.",https://www.youtube.com/watch?v=nt8LPxqLyI8,a pediatrician,WEB_SEARCH_LIKE,MEDIUM
신생아의 고관절 탈구에 대해 부모가 알아야 할 중요한 점은 뭐에요?,"신생아 때 고관절 탈구는 반드시 확인해야 하며, 이상이 있으면 조기에 발견해 치료해야 합니다. 고관절은 엉덩이와 다리를 연결하는 중요한 관절로, 어린 시기에는 발달이 불안정할 수 있습니다. 고관절 탈구는 선천적일 수도 있고, 처음에는 정상이었다가 나중에 나타날 수 있습니다. 다리가 짧아 보이거나 벌어져 보이고, 다리 길이와 무릎 높이가 달라질 수 있으며, 고관절에서 딸깍 소리가 날 수 있습니다. 조기 진단이 중요하며, 생후 6개월 이전에 진단되면 보조기 사용으로 치료 가능한 경우가 많습니다.",https://www.youtube.com/watch?v=WB_1dOFTbpI,a pediatrician,POOR_GRAMMAR,LONG
O자다리에 대해 부모가 알아야 할 점은 무엇인가요?,"O자다리는 신생아의 다리가 원래 동그랗게 휘어져 있는 경우가 많으며, 이는 태아기 자세와 관련이 있습니다. 대부분의 경우, O자다리는 1세 이전에 자연스럽게 좋아지며, 심하지 않은 경우에는 치료가 필요하지 않습니다. 그러나 비만한 아이들에서는 더 심하게 나타날 수 있으므로 체중 관리를 신경 써야 합니다. 만약 2세가 지나도 다리가 많이 개선되지 않았다면 정형외과 진료를 받아 확인하는 것이 좋습니다.",https://www.youtube.com/watch?v=Lv4IOzPSrt0,a pediatric medical expert,PERFECT_GRAMMAR,SHORT
유스타키오관이 중이염에 미치는 영향은 무엇인가요?,"아이들은 어른보다 유스타키오관 구조가 제대로 발달하지 않아 중이염에 걸리기 쉽습니다. 이관의 발달이 미흡하기 때문에 중이염이 자주 발생하며, 특히 한두 살 사이에 가장 많이 나타납니다.",https://www.youtube.com/watch?v=xnojIIpWlf4,a pediatric medical expert,WEB_SEARCH_LIKE,SHORT
소아 맹장염의 증상과 진단 방법에 대해 자세히 설명해 주실 수 있나요?,"소아 맹장염의 가장 중요한 증상은 통증이며, 초기에는 식욕 감소, 속 불편, 구토, 설사, 발열 등이 나타날 수 있습니다. 통증은 보통 처음에는 명치나 배꼽 부위에서 시작하여 우하복부로 옮겨지며, 배를 눌렀을 때 더 아프고 손을 떼면 통증이 심해집니다. 아이들은 증상이 비특이적이어서 진단이 어려울 수 있으며, 통증이 심하지 않다가 갑자기 터져서 심하게 아파지는 경우가 많습니다. 따라서 배가 아프고 허리를 펴지 못하거나 잘 걷지 못하는 경우에는 맹장염을 의심해야 하며, 증상이 나타나면 즉시 진료를 받는 것이 중요합니다.",https://www.youtube.com/watch?v=le_B0qIJpeU,a pediatric medical expert,WEB_SEARCH_LIKE,LONG
하임리히법은 아이가 목에 걸린 물건을 제거하는 데 어떻게 도움이 되나요?,하임리히법은 아이가 목에 걸려 숨이 막히는 상황에서 물건을 안전하게 빼주는 방법입니다. 이 방법은 유튜브에 많은 영상이 있으므로 미리 찾아보는 것이 좋습니다. 이를 통해 아이의 목숨을 구할 수 있습니다.,https://www.youtube.com/watch?v=C_V6tSex7jo,a pediatrician,WEB_SEARCH_LIKE,MEDIUM
이유식이 아기의 변 색깔에 미치는 영향은 무엇인가요?,"이유식 초기처럼 장이 적응되지 않아 녹색 변이 생길 수 있으며, 원인이 해결되면 변색도 호전됩니다. 또한, 엄마가 녹색 채소처럼 녹색 음식물을 많이 먹어도 아기 변이 녹색이 될 수 있으며, 이 경우 엄마에게 문제가 없다면 아기에게도 문제가 되지 않는 경우가 많습니다.",https://www.youtube.com/watch?v=fq0X4V8igCg,a pediatrician,MISSPELLED,MEDIUM
척추 문제로 인해 아기가 고개를 기울이는 경우가 있나요? 그리고 그런 경우에는 어떻게 해야 하나요?,"아기가 고개를 기울이는 경우는 척추의 병변이나 뇌의 문제, 청력 또는 시력 문제 때문일 수 있습니다. 이런 경우에는 가능한 빨리 소아청소년과에서 진료를 받아야 하며, 치료가 필요하다면 신속하게 조치를 취하는 것이 안전합니다.",https://www.youtube.com/watch?v=JlKLIRRZtRo,a pediatrician,POOR_GRAMMAR,LONG
헤르판지나가 뭐에요? 수족구병이랑 어떻게 달라요?,"입안에만 물집이 생기는 질환을 헤르판지나라고 하며, 이 병은 열이 떨어지면 입안의 물집이 남아 있어도 등원할 수 있다는 점이 수족구병과의 큰 차이입니다. 그러나 드물게 처음에는 입안 증상만 있다가 하루 이틀 뒤에 손과 발에 물집이 생겨 수족구병으로 진단이 바뀌는 경우도 있습니다.",https://www.youtube.com/watch?v=AQjV-lq8LTk,a pediatrician,POOR_GRAMMAR,MEDIUM
돌발진의 주요 증상과 관리 방법은 무엇인가요?,"돌발진의 주요 증상은 고열이 나다가 보통 3일가량 지나 열이 떨어지면 발진이 생기는 것입니다. 발진은 몇 시간 만에 사라지기도 하고 보통 하루에서 이틀, 드물게 3일가량 지속되며 대개 가렵지 않고 시간이 지나면 흉터나 착색 없이 저절로 좋아집니다. 관리 방법으로는 처방받은 해열제를 지시에 따라 꾸준히 복용시키고, 아기를 가볍게 입히며 수분을 충분히 공급하는 것이 중요합니다. 또한, 열이 날 때는 단순히 해열제만 먹이고 기다리지 말고 소아과 진료를 받는 것이 안전합니다.",https://www.youtube.com/watch?v=YSjrWvCVs3s,a pediatric medical expert,WEB_SEARCH_LIKE,MEDIUM
코로나 격리 해제 후 기침이 계속되는 아이들에 대해 어떻게 대처해야 하나요?,"코로나 회복 후 기침이 지속되는 경우, 소아청소년과 의사의 진료를 받는 것이 중요합니다. 이는 폐렴이나 호흡기 합병증이 생겼는지 확인하기 위함입니다. 특히 영유아는 증상이 뚜렷하지 않아 부모가 알아차리기 어려운 경우가 많으므로, 의사의 진찰을 받는 것이 안전합니다. 기침이 오래가면 소아청소년과 진료를 권장하며, 기침이 상기도 문제인지 폐렴 등의 합병증인지 확인한 후 의사의 지시에 따라 처방을 받는 것이 좋습니다. 기침이 있을 때는 수분을 충분히 섭취하게 하고, 실내 습도를 유지하며, 영양을 잘 챙기는 것도 회복에 도움이 됩니다. 기침이 심해지거나 다른 증상이 동반되면 즉시 진료를 받으세요.",https://www.youtube.com/watch?v=__PCv93dKoE,a pediatrician,POOR_GRAMMAR,LONG
A형 간염 예방접종에 대한 권장 사항은 55세 이상의 성인에게 어떻게 적용되나요?,"A형 간염 예방접종에 대한 권장 사항에 따르면, 45세 이하에서는 항체검사 없이 접종해도 무방하며, 45세에서 55세 사이의 경우 항체검사 후 음성인 경우 접종을 권장합니다. 따라서 55세 이상의 성인은 항체검사를 통해 결과에 따라 접종 여부를 결정해야 합니다.",https://www.youtube.com/watch?v=dR7nrpbJQt0,a pediatric medical expert,PERFECT_GRAMMAR,LONG
세균성 인두염은 왜 항생제를 써야 하나요?,세균성 인두염은 항생제로 제대로 치료하지 않으면 나중에 심장이나 콩팥 등 심각한 문제를 일으킬 수 있습니다. 따라서 의사가 세균성 인두염이라고 판단하면 항생제를 꼭 사용해야 합니다.,https://www.youtube.com/watch?v=-Bm4rDkymiA,a pediatric medical expert,MISSPELLED,SHORT
기저귀 발진이 발생할 때 부모가 알아야 할 점은 무엇인가요?,"기저귀 발진은 외부 자극으로부터 보호가 필요한 경우에 발생할 수 있으며, 이럴 때 보습제 사용이 필요할 수 있습니다. 기저귀 발진이 있는 아기에게는 피부가 매우 건조하거나 갈라져 있다면 점성이 있고 기름 성분이 많은 크림이나 연고 타입이 로션보다 더 효과적입니다. 또한, 보습제를 사용하기 전에 정상 피부에 소량을 발라 하루 이상 관찰하여 이상 반응이 없는 것을 확인한 후 사용하는 것이 좋습니다.",https://www.youtube.com/watch?v=ssn9q-LjGFU,a pediatric medical expert,PERFECT_GRAMMAR,MEDIUM
"질병관리청이 일본뇌염 주의보를 발령한 이유는 뭐고, 부모님들이 알아야 할 점은 뭐에요?","질병관리청은 일본뇌염을 옮기는 모기가 발견되면 주의보를 발령합니다. 일본뇌염 주의보는 보통 3월 말에서 4월 초에 발령되며, 부모님들은 주의보가 내려지면 예방접종을 서둘러 준비해야 합니다. 일본뇌염은 주로 8월에 발생하기 시작해 9월과 10월에 가장 많이 발생하므로, 7월까지 접종을 완료하는 것이 좋습니다. 예방접종은 1세에서 2세 사이에 시작하며, 최근 백신은 안전성이 향상되어 심각한 부작용은 거의 없습니다. 권장 접종을 받은 아이들은 일본뇌염에 걸릴 가능성이 매우 낮습니다.",https://www.youtube.com/watch?v=UoGHVeLL6i4,a compassionate pediatrician,POOR_GRAMMAR,LONG
소아청소년과 전문의로서 사시와 관련하여 안과 진료를 받는 것이 왜 중요한가요?,"사시는 두 눈이 동시에 같은 곳을 보지 않는 상태로, 부모가 알아차리기 어려운 경우가 많습니다. 사시가 심하면 두 눈이 같은 대상에 초점을 맞추지 못해 복시가 나타나거나 혼란을 겪을 수 있으며, 뇌는 이를 막기 위해 사시가 있는 눈에서 들어오는 정보를 무시하게 됩니다. 이로 인해 한쪽 눈의 시력이 발달하지 않아 나중에는 안경으로도 교정할 수 없는 약시가 될 수 있습니다. 또한, 사시는 어린 시기에 입체시 발달에 장애를 줄 수 있으므로, 사시가 의심되면 어린 아이라도 빨리 검사받는 것이 중요합니다. 진짜 사시는 저절로 좋아지지 않기 때문에, 문제가 있으면 빨리 치료하는 것이 정말 중요합니다.",https://www.youtube.com/watch?v=o_qNbZM9aoo,a pediatric medical expert,PERFECT_GRAMMAR,LONG
열성경련이 있을 때 경미한 경우에는 어떻게 해야 하나요?,"경미한 경우에는 아이를 평평한 곳에 눕히고, 입안에 음식물이 있으면 빼주며 고개를 옆으로 젖혀 침이나 내용물이 흘러나오게 하세요. 입안에 손가락을 깊게 넣어 제거하려다 물리거나 다칠 수 있으니 조심하세요. 혀를 깨물거나 숟가락 등을 억지로 넣는 것은 오히려 다칠 수 있으니 피하세요. 아이의 상태를 잘 관찰하며 조용히 격려하고, 경련이 비대칭이거나 지속 시간이 길면 시간을 확인해 병원에 갔을 때 알려 주는 것이 중요합니다.",https://www.youtube.com/watch?v=gOYrzoLq9Rg,a pediatric medical expert,POOR_GRAMMAR,LONG
일본뇌염 경보가 발령되었을 때 부모가 알아야 할 점은 무엇인가요?,"일본뇌염 경보가 발령되면, 부모님들은 자녀가 일본뇌염 예방접종을 제대로 맞았는지 확인해야 합니다. 예방접종을 제대로 맞은 경우에는 걱정할 필요가 없지만, 접종을 받지 않은 경우에는 가능한 빨리 빠진 접종을 맞히는 것이 좋습니다. 일본뇌염 경보는 모기 개체수가 많아 일본뇌염 발생 위험이 높다는 것을 알리는 것이므로, 모기에 물리지 않도록 주의해야 합니다. 외출 시에는 팔과 다리를 가릴 수 있는 헐렁한 긴 바지와 긴 소매 옷을 입고 모자를 쓰는 것이 중요하며, 모기가 많이 활동하는 저녁이나 새벽 시간대의 야외 활동을 피해야 합니다. 또한, 실내에서는 모기장을 사용하고 야외에서는 모기 기피제를 사용하는 것이 도움이 됩니다. 예방접종은 만 1세부터 2세 이전에 시작하도록 되어 있으니, 이 시기에 접종하지 않은 아이가 있다면 가능한 빨리 접종하는 것이 안전합니다.",https://www.youtube.com/watch?v=5BQata25hGg,a compassionate pediatrician,WEB_SEARCH_LIKE,MEDIUM
"DEET는 뭐고, 어떻게 사용해야 해?","DEET는 오랜 사용 역사를 가진 대표적 모기기피 성분으로 '골드 스탠다드'라 불립니다. 국내에서는 생후 6개월부터 사용할 수 있는 제품이 시판되고 있으며, 제품별 허가 연령과 농도를 확인해 사용해야 합니다. 농도가 높을수록 지속시간이 길어져 일반적으로 10% 미만은 약 2시간 정도, 고농도는 수시간에서 최대 12시간가량 지속될 수 있습니다.",https://www.youtube.com/watch?v=rwAT1KG3u3c,a pediatrician,POOR_GRAMMAR,MEDIUM
어린이의 시력 발달에 있어 TV 시청이 사시에 미치는 영향은 무엇인가요?,"TV나 물건을 볼 때 머리를 한쪽으로 기울이거나 한쪽 눈으로만 보는 경우, 밝은 곳에서 눈을 찡그리는 경우는 사시의 징후일 수 있습니다. 사시가 심하면 두 눈이 같은 대상에 초점을 맞추지 못해 복시가 나타나거나 혼란을 겪을 수 있으며, 뇌는 이를 막기 위해 사시가 있는 눈에서 들어오는 정보를 무시하여 그 눈을 사용하지 않게 됩니다. 아이의 시력은 어릴 때부터 사용하며 발달하기 때문에 한쪽 눈을 사용하지 않으면 그 눈의 시력이 발달하지 않아 나중에는 안경으로도 교정할 수 없는 약시가 될 수 있습니다. 따라서 TV 시청 시 아이의 눈 상태를 주의 깊게 살펴보는 것이 중요합니다.",https://www.youtube.com/watch?v=o_qNbZM9aoo,a pediatrician,PERFECT_GRAMMAR,LONG
구루병이 O자 다리와 어떤 관련이 있나요?,"구루병은 O자 다리가 심하게 나타날 수 있는 원인 중 하나입니다. O자 다리는 일반적으로 생리적 내반슬로 정상일 수 있지만, 구루병이나 성장장애, 외상이나 감염 등으로 병적으로 생길 수 있으므로 이러한 경우는 조기에 진단하고 치료해야 합니다.",https://www.youtube.com/watch?v=Lv4IOzPSrt0,a pediatrician,WEB_SEARCH_LIKE,SHORT
해열제를 사용할 때 주의해야 할 점은 무엇인가요?,"해열제를 과다 투여하거나 여러 약을 교대로 사용하는 것은 권장하지 않으며, 진정작용이 있거나 경련을 멈춘다고 하는 약은 반드시 소아청소년과에서 진료를 받고 처방받아 사용해야 합니다. 잘못된 약 사용은 진단과 치료를 지연시켜 심각한 문제가 될 수 있습니다.",https://www.youtube.com/watch?v=mrW3cVuSJ2w,a pediatric medical expert,WEB_SEARCH_LIKE,SHORT
"어린 아이에게 브리 치즈 주는 거 괜찮은지, 어떤 점 조심해야 하나요?","어린아이에게 브리 같은 연성 치즈는 피하는 것이 좋습니다. 브리는 곰팡이로 숙성된 치즈로, 멸균 처리되지 않은 제품을 주면 리스테리아균이나 기타 세균에 의한 감염으로 심각한 병이 발생할 수 있습니다. 따라서 아이에게 치즈를 줄 때는 반드시 멸균 처리된 제품인지 확인해야 하며, 나트륨 함량도 체크해야 합니다.",https://www.youtube.com/watch?v=OB2vXyWDriQ,a pediatrician,POOR_GRAMMAR,LONG
"안산 지역에서 홍역 발생에 대한 현재 상황은 어떠하며, 부모가 자녀의 예방접종을 위해 어떤 조치를 취해야 할까요?","안산 지역에서는 2019년 1월 현재 홍역이 약 11명의 환자에서 집단 발생하고 있습니다. 이는 대구와 함께 주요 발생 지역 중 하나로 확인되었습니다. 부모님께서는 자녀가 홍역 예방을 위해 MMR 백신(홍역·볼거리·풍진) 접종을 최소 2회 완료하는 것이 중요합니다. 1차 접종은 보통 돌 이후에, 2차 접종은 만 4~6세 사이에 이루어집니다. 만약 안산과 같은 집단 발생 지역에 거주하거나 방문하는 경우, 가속 접종 지침을 따르는 것이 좋습니다. 또한, 접종 후 72시간 이내에 홍역 환자와 접촉한 경우 예방 접종을 받는 것이 효과적입니다. 부모님은 자녀의 접종력을 확인하고 필요시 소아청소년과에 상담하여 적절한 조치를 취하시기 바랍니다.",https://www.youtube.com/watch?v=LojZEr9iyyc,a compassionate pediatrician,PERFECT_GRAMMAR,LONG
HIV 감염 예방을 위해 포경수술이 어떤 역할을 하나요?,포경수술은 성병과 HIV 감염 위험을 낮추는 예방 효과가 있습니다.,https://www.youtube.com/watch?v=1h9tl0kduFI,a compassionate pediatrician,PERFECT_GRAMMAR,SHORT
소아과에서 열이 있는 경우 요로감염을 어떻게 의심해야 하나요?,열은 요로감염의 일반적인 증상 중 하나입니다. 부모님들은 아이가 열이 나고 소변을 자주 보거나 소변을 볼 때 통증을 느끼는 등의 증상이 나타날 경우 요로감염을 염두에 두고 소아과 의사의 진료를 받는 것이 좋습니다.,https://www.youtube.com/watch?v=eXCjsY4NvSk,a pediatrician,PERFECT_GRAMMAR,MEDIUM
3세 아이의 멀미를 예방하려면 어떻게 해야 하나요?,"3세 아이의 멀미를 예방하려면 차를 타기 전에 푹 쉬고 충분히 잠을 자게 하십시오. 배가 많이 고프면 속이 울렁거릴 수 있으므로 3시간 이상 아무것도 먹지 않았다면 출발 전에 가벼운 간식을 먹이는 것이 도움이 됩니다. 출발 전에는 저지방의 담백한 탄수화물 위주의 음식을 조금 먹이는 것이 좋고, 생강을 좋아한다면 차를 타기 전에 생강을 섞은 음식이나 생강차를 먹이는 것도 도움이 될 수 있습니다.",https://www.youtube.com/watch?v=5Y5ariP76L8,a pediatric medical expert,MISSPELLED,SHORT
X자 다리는 아기가 성장하면서 어떻게 형성되나요?,"신생아는 1세 이전에 다리가 동그랗게 보이고, 1~2세 사이에 서서히 펴지며 2세 전후에는 X자 모양으로 바뀌는 시기가 있습니다. 보통 6~7세쯤 되면 다시 성인처럼 다리가 곧게 됩니다.",https://www.youtube.com/watch?v=Lv4IOzPSrt0,a compassionate pediatrician,PERFECT_GRAMMAR,MEDIUM
선천성 심장병이 아이가 땀을 많이 흘리는 것과 어떤 관계가 있나요? 그리고 부모들은 이걸 어떻게 이해해야 하나요?,"선천성 심장병은 체력을 소모시키는 병으로, 이 병에 걸리면 아이가 땀을 많이 흘릴 수 있습니다. 그러나 땀만으로 그런 병이라고 판단하기는 어렵고, 대개 다른 증상이 함께 있어야 의심합니다. 부모들은 아이가 땀을 많이 흘려도 열이 없고 겉으로 보기에 다른 이상이 없다면 대개 정상적이라고 볼 수 있으며, 너무 걱정하지 말고 수분을 충분히 섭취시키고 땀을 잘 닦아주며 옷을 자주 갈아입혀 주면 마음이 편해질 것입니다.",https://www.youtube.com/watch?v=8GwNlF44ntY&list=PLC6Msm1YCNw-NJBk4ajBkTeS2rJULiT1b,a pediatrician,POOR_GRAMMAR,LONG
"신속항원검사는 어떤 상황에서 사용되며, 그 결과는 어떻게 해석되나요?","신속항원검사는 증상이 있는 경우에 의료기관을 방문하여 받아야 하며, 결과가 양성이 나오는 경우에는 PCR 검사와 마찬가지로 확진으로 판정됩니다.",https://www.youtube.com/watch?v=lGXHZ2r3Wms,a compassionate pediatrician,PERFECT_GRAMMAR,MEDIUM
