user_input,reference,reference_video_url,persona_name,query_style,query_length
아기 체중 증가 어떻게 판단해요?,"아기의 체중 증가는 부모들이 특히 신경 쓰는 문제입니다. 아기는 자라면서 체중이 늘어나며, 출생 시 체중이 기준이 됩니다. 출생 체중이 큰 아기는 체중이 비교적 빨리 늘고, 작게 태어난 아기는 느리게 늘어나는 것이 일반적입니다. 체중 증가를 평가하는 기준표는 2006년에 만들어졌으며, 우리나라도 2017년 12월부터 3세 미만 아이들에게 이 기준을 적용하도록 바뀌었습니다. 아기가 스스로 체중을 조절하는 능력을 기르려면 신생아 시기부터 부모가 아기와 함께 생활하며 같은 방에서 많은 시간을 보내는 것이 중요합니다.",https://www.youtube.com/watch?v=bs1XLiIi9lM,a pediatric nutrition expert,POOR_GRAMMAR,MEDIUM
2018년부터 사용된 성장표가 아이의 체중 증가에 어떤 영향을 미치나요?,2018년부터 사용된 성장표는 이전 성장표와 비교할 때 특히 영아의 체중에서 몇백그램에서 1kg 가까이 차이가 날 수 있습니다. 이로 인해 실제로는 체중이 잘 늘고 있어도 예전 성장표로 보면 성장하지 않는 것처럼 보일 수 있습니다. 따라서 항상 최신 성장표를 사용해야 합니다.,https://www.youtube.com/watch?v=YPDyVT40488,a child nutrition specialist,POOR_GRAMMAR,LONG
영아가 분유를 먹을 때 변을 보지 않는 경우는 어떤가요?,"영아의 경우 분유를 먹는 아기는 하루 이상 변을 보지 않는 경우가 흔하고, 모유 수유 아기도 생후 한 달 이후 가끔 며칠에서 일주일가량 배변을 하지 않을 수 있습니다. 아기가 잘 먹고 잘 놀며 크게 힘들어하지 않으면 정상입니다.",https://www.youtube.com/watch?v=28FfLPP_1MI,a child nutrition specialist,MISSPELLED,MEDIUM
바이러스성 장염에 걸린 아이를 어떻게 돌봐야 하나요?,"바이러스성 장염에 걸린 아이를 돌볼 때는 음식 섭취에 특히 신경을 써야 합니다. 예전에는 설사할 때 굶기거나 흰죽만 먹이는 경우도 있었지만, 이제는 원래 먹던 음식을 대부분 그대로 먹여도 됩니다. 다만 차고 달고 기름진 음식은 피하는 것이 좋습니다. 설사가 심해 심하게 탈수가 된 경우에는 급성기인 반나절 정도는 죽 같은 유동식만 먹이기도 하지만, 탈수가 좋아지면 원래 먹던 음식으로 빨리 돌아가는 것이 좋습니다. 또한, 설사가 오래가면 장기간 음식 섭취가 부족해 성장 발달에 문제가 생길 수 있으므로 주의해야 합니다. 탈수 증상이 나타나면 즉시 소아청소년과 진료를 받는 것이 중요합니다.",https://www.youtube.com/watch?v=w8BucI0wZYE,a child nutrition specialist,WEB_SEARCH_LIKE,LONG
소아청소년과에서 이유식에 잡곡과 현미를 섞어 주는 것이 왜 중요한가요? 그리고 어떻게 시작해야 하나요?,"소아청소년과 전문의 화정입니다. 이유식 초기부터 잡곡이나 현미 같은 통곡식을 섞어 주는 것이 좋습니다. 잡곡과 현미는 영양소와 식이섬유가 풍부해 당뇨 등 만성질환 예방에 도움을 줍니다. 처음에는 10~20% 정도로 시작하고, 아이가 잘 먹으면 중기·후기에는 50% 이상까지 섞어도 됩니다. 다만, 두 돌 이전에는 100% 잡곡만으로 이유식을 만들지 않는 것이 좋습니다. 잡곡은 쌀을 제외한 곡물이고, 통곡식은 도정하지 않은 현미 등을 포함합니다. 따라서 흰쌀과 적절히 섞는 것이 중요합니다. 식습관은 어릴 때부터 형성되므로, 이유식 단계부터 잡곡과 통곡식을 충분히 섭취하는 건강한 식습관을 만들어 주는 것이 중요합니다.",https://www.youtube.com/watch?v=oHNNLzWV9No,a pediatrician,POOR_GRAMMAR,LONG
프리바이오틱스는 유산균에 어떤 도움을 주는 건가요?,"프리바이오틱스는 유익균이 장에서 잘 자라도록 돕는 영양성분으로, 섬유질이나 올리고당 등이 포함됩니다.",https://www.youtube.com/watch?v=YKp7ta1H0c0,a pediatric nutrition expert,POOR_GRAMMAR,MEDIUM
쌀은 유아의 식단에서 어떤 역할을 하나요?,"쌀은 이유식 시에 오트밀이나 보리, 현미 같은 곡류와 함께 주어지며, 장내 환경에 도움이 됩니다.",https://www.youtube.com/watch?v=YKp7ta1H0c0,a pediatrician,MISSPELLED,MEDIUM
2018년 이전의 육아책 기준과 현재의 기준은 어떻게 다릅니까?,"2018년 이전에 나온 육아책의 기준은 현재의 기준과 다르며, 2017년 12월에 3세 미만 아동의 우리나라 기준이 세계보건기구(WHO) 기준으로 바뀌었으므로 새로 개정된 기준을 사용해야 합니다.",https://www.youtube.com/watch?v=E7ZFsbXohx0,a pediatric nutrition expert,PERFECT_GRAMMAR,MEDIUM
보리차로 분유를 탈 수 있나요? 왜 안되나요?,분유는 반드시 맹물(끓인 물)로 타야 하며 보리차나 다른 차로 타서는 안 됩니다.,https://www.youtube.com/watch?v=sLDedsQBmDU,a pediatric nutrition expert,POOR_GRAMMAR,LONG
소아청소년과 전문의가 아이들이 밥을 잘 안 먹는 경우에 대해 어떻게 대처해야 한다고 말하나요?,"소아청소년과 전문의는 밥을 잘 먹지 않는 아이들에게 식사 시간이 지나면 음식을 치우는 것이 가장 좋은 방법이라고 설명합니다. 아이들은 배가 고프면 결국 먹게 되므로, 지금 먹지 않으면 다음 식사 때까지 아무것도 주지 않는다는 것을 가르쳐야 합니다. 이는 굶기는 것이 아니라 식사 규칙을 가르치는 것이며, 간식은 평소 주는 양만 주되, 아이가 더 달라고 해도 더 주지 않아야 합니다. 또한, 집 안에 먹을 것을 늘어두지 않고, 식사 시간과 간식 시간 외에는 반드시 부모의 허락을 받고 먹는 규칙을 정해 일관되게 지켜야 한다고 강조합니다.",https://www.youtube.com/watch?v=w5s5Y76ilcA,a pediatric nutrition expert,MISSPELLED,LONG
소아청소년과에서 돌지난 아기에게 어떤 우유를 먹여야 하나요?,"돌 지난 아기에게는 가공된 어린이용 우유보다 일반 전지 우유를 권장하며, 특별한 문제가 없는 아기라면 영양소가 첨가된 제품은 꼭 필요한 것은 아닙니다. 하루 권장 섭취량은 약 400~500ml 정도입니다.",https://www.youtube.com/watch?v=lshTgFOyl3Y,a pediatric nutrition expert,MISSPELLED,SHORT
흑설탕은 아이들한테 좋지 않나요?,"흑설탕은 설탕의 일종으로, 첨가당에 포함됩니다. 아이들은 설탕 섭취로 인해 필수 영양소 섭취가 줄어들어 성장과 두뇌 발달에 악영향을 받을 수 있으므로 주의해야 합니다.",https://www.youtube.com/watch?v=Gdj4TA6ZLyc,a pediatric nutrition expert,POOR_GRAMMAR,SHORT
소아청소년과 전문의로서 조를 포함한 이유식의 적절한 비율과 조리 방법에 대해 설명해 주실 수 있나요?,"초기 이유식부터 잡곡을 사용할 수 있으며, 잡곡을 약 50% 정도 섞어 주는 것이 무난합니다. 조는 귀리, 보리, 퀴노아와 함께 흰쌀죽과 50:50 비율로 섞어 사용할 수 있습니다. 오트밀을 이용해 흰쌀죽과 반반 섞으면 잡곡 50% 죽이 됩니다. 중기 이유식에는 퀵 오트밀을 권장하며, 씹는 능력이 좋은 아기는 롤드 오트밀을 사용할 수 있습니다. 조리법은 물과 섞어 끓이거나 전자레인지를 이용하는 방법으로, 물의 양은 기호에 따라 조절하면 됩니다.",https://www.youtube.com/watch?v=9qhxKhgPQG4,a pediatrician,WEB_SEARCH_LIKE,LONG
과당이 아이의 건강에 미치는 영향은 무엇인가요?,"과당은 설탕의 일종으로, 아이들이 과다 섭취할 경우 필수 영양소 섭취가 줄어들어 성장과 두뇌 발달에 악영향을 미칠 수 있습니다. 또한, 설탕 섭취로 인해 미각 발달과 식습관 형성에도 부정적인 영향을 줄 수 있습니다.",https://www.youtube.com/watch?v=Gdj4TA6ZLyc,a child nutrition specialist,WEB_SEARCH_LIKE,SHORT
"김치 먹는 거 아이들한테 좋다는데, 소금 많이 들어가서 안 좋다면서요? 그럼 어떻게 해야 해요?","김치는 염분이 많은 음식 중 하나로, 아이들에게는 두 돌까지 소금을 따로 첨가하지 않고 원래 짠 음식도 먹이지 않는 것이 좋습니다. 두 돌이 지나서도 가능하면 싱겁게 먹이는 것이 중요합니다. 짠 음식은 습관이 들면 고치기 어렵기 때문에 어릴 때부터 싱겁게 먹는 습관을 들이는 것이 매우 중요합니다.",https://www.youtube.com/watch?v=3hI0NhprCfg,a pediatric nutrition expert,POOR_GRAMMAR,LONG
아침을 먹지 않는 아이들이 혈당에 미치는 영향은 무엇인가요?,아침을 먹지 않는 아이들은 밤새 비축한 것이 없는 상태에서 혈당이 떨어져 기운이 없어질 수 있습니다. 특히 성장기 아이들은 성인보다 3배 이상의 에너지를 사용하기 때문에 아침을 거르면 혈당 저하로 학교에서 집중하거나 공부하는 능률이 떨어집니다.,https://www.youtube.com/watch?v=w8JmykDg9tM,a pediatrician,PERFECT_GRAMMAR,SHORT
애기들한테 식사 규칙 왜 중요해?,"식사 규칙은 아이들이 가정에서 규칙을 지키는 법을 배우고, 자기 통제력을 키우는 데 매우 중요합니다. 규칙이 없으면 아이들은 한자리에 앉아 식사하지 않게 되며, 부모가 단호하게 규칙을 지켜야 아이들이 이를 따르게 됩니다.",https://www.youtube.com/watch?v=tEuimZqaiUE,a pediatric nutrition expert,POOR_GRAMMAR,SHORT
새우 언제 주면 되나요?,새우는 돌 전에 시도하는 것이 권장됩니다. 너무 늦게 도입하면 알레르기 발생이 증가할 수 있습니다.,https://www.youtube.com/watch?v=HMM_IdFEOg4,a pediatrician,POOR_GRAMMAR,SHORT
아기주도 이유식을 시작하기 전에 부모가 알아야 할 중요한 점은 무엇인가요?,"부모는 아기주도 이유식을 시작하기 전에 충분히 공부하고 준비해야 하며, 성급히 시작하면 실패하거나 이후 이유식 진행이 어려워질 수 있습니다. 또한, 아기주도 이유식은 아이가 가정의 어른들이 먹는 음식을 먹기 위한 중간 단계라는 점을 잊지 말아야 합니다. 준비 없이 시작한 부모들은 나중에 아이가 밥을 잘 먹지 않거나 숟가락 사용을 가르치는 등으로 고생할 수 있습니다.",https://www.youtube.com/watch?v=51j6CT460nU,a pediatric nutrition expert,PERFECT_GRAMMAR,MEDIUM
심장병 예방을 위해 어린이에게 어떤 식습관을 권장하나요?,심장병 예방을 위해 두 돌까지는 음식에 소금을 따로 첨가하지 말고 원래 짠 음식도 먹이지 않는 것이 좋습니다. 두 돌이 지나서도 가능하면 싱겁게 먹이는 것이 중요합니다.,https://www.youtube.com/watch?v=3hI0NhprCfg,a pediatric nutrition expert,PERFECT_GRAMMAR,SHORT
알레르기용 분유로 바꿀 때 주의해야 할 점은 무엇인가요?,알레르기용이나 특수분유로 바꿀 때는 의사의 지시에 따라 단번에 바꾸는 것이 중요합니다. 서로 다른 브랜드는 조제방법과 분유·물 비율이 다를 수 있으니 사용 설명을 반드시 확인해야 합니다.,https://www.youtube.com/watch?v=N7wsFEKAUB0,a pediatrician,WEB_SEARCH_LIKE,SHORT
오트밀은 아기 이유식에 어떻게 좋나요?,"오트밀은 이유식을 하면서 수유량이 줄어든 아기에게 좋습니다. 이유식의 구성이나 양을 점검할 때, 오트밀이나 잡곡을 일정 부분 섞어 주는 것이 좋습니다.",https://www.youtube.com/watch?v=0J6dh_a0I9I,a child nutrition specialist,POOR_GRAMMAR,MEDIUM
밀가루를 아기에게 언제 먹이는 것이 적절한가요?,밀가루의 경우 예전에는 7개월 이전에는 주지 말라는 권고가 있었지만 최근에는 꼭 그럴 필요는 없다는 의견도 있습니다. 그러나 저는 아직도 7개월 이전의 밀가루 섭취는 권하지 않습니다.,https://www.youtube.com/watch?v=yvy-PRKF5GQ,a pediatrician,PERFECT_GRAMMAR,MEDIUM
부모가 아기의 체중 증가를 어떻게 평가해야 하나요?,"부모들은 아기의 체중 증가를 평가하기 위해 2006년에 만들어진 기준표를 참고해야 합니다. 이 기준표는 국가와 인종에 관계없이 적용할 수 있으며, 2017년 12월부터 3세 미만 아이들에게 적용되고 있습니다. 아기가 출생 시 체중이 기준이 되며, 작게 태어난 아기는 시간이 지나면서 중앙값까지 따라갈 수 있지만, 급격한 체중 변화는 주의해야 합니다. 체중이 단기간에 너무 빠르게 늘거나 너무 느리게 늘어나는 경우에는 과식이나 영양 부족을 확인해야 하며, 이러한 경우 소아청소년과 의사의 진료를 받는 것이 중요합니다.",https://www.youtube.com/watch?v=bs1XLiIi9lM,a pediatric nutrition expert,WEB_SEARCH_LIKE,MEDIUM
"유축해서 아기를 먹이는 것이 왜 그렇게 힘든지, 그리고 부모들이 유축을 피해야 하는 이유는 무엇인가요?","유축해서 아기를 먹이는 것은 여러 가지 이유로 힘들 수 있습니다. 첫째, 유축하면 짜는 시간과 먹이는 시간이 더 걸려 아기 먹이는 데 두 배 이상 시간이 들고 엄마가 많이 힘들어집니다. 둘째, 유축한 모유를 병으로 먹은 아이들은 젖병에 익숙해져 엄마 젖을 잘 물지 않으려 할 수 있습니다. 셋째, 산후조리원에서는 다른 사람이 수유해 주니 문제가 덜하지만, 집에 오면 엄마가 유축과 수유를 모두 해야 해서 큰 부담이 됩니다. 결국 짜는 것도 소홀해져 모유가 줄고 어쩔 수 없이 모유수유를 중단하는 부모가 많아집니다. 따라서, 유축하지 않고 직접 젖을 물려 먹이는 것이 가장 좋습니다.",https://www.youtube.com/watch?v=xI7N8bcy9yo,a pediatric nutrition expert,POOR_GRAMMAR,LONG
어린이에게 오트밀을 주는 것이 왜 중요한가요?,"이유식 시에는 오트밀이나 보리, 쌀, 현미 같은 곡류와 채소, 과일을 골고루 주면 장내 환경에 도움이 됩니다.",https://www.youtube.com/watch?v=YKp7ta1H0c0,a child nutrition specialist,PERFECT_GRAMMAR,SHORT
영양 부족이 설사하는 아이에게 미치는 영향은 무엇인가요?,"설사가 오래가면 장기간 음식 섭취가 부족해 성장 발달에 문제가 생길 수 있으며, 식습관이 더 나빠질 수 있습니다. 따라서 설사하는 아이를 돌볼 때는 음식 섭취에 신경을 써야 합니다.",https://www.youtube.com/watch?v=w8BucI0wZYE,a pediatrician,WEB_SEARCH_LIKE,SHORT
IBCLC는 아기 몸무게 늘리는데 뭐 도와줄 수 있어?,"IBCLC는 아기의 체중 증가에 대한 문제를 해결하기 위해 영양 섭취와 관련된 조언을 제공합니다. 그러나 몸무게가 적다는 이유만으로 분유를 더 오래 먹이는 것은 기준이 되지 않으며, 총 칼로리 섭취가 더 중요합니다.",https://www.youtube.com/watch?v=eGD1vhqSmpk,a pediatrician,POOR_GRAMMAR,SHORT
우유는 아이한테 왜 중요해요?,"우유는 기본적으로 건강에 좋은 음식으로, 담백하고 칼슘이 풍부해 아이에게 유익합니다. 보통 하루 한두 컵 정도가 적당하며, 두 살 미만의 아이들에게는 지방이 두뇌 발달에 중요하므로 전지(일반) 우유를 권장합니다.",https://www.youtube.com/watch?v=-LqEr-PlCz0&list=PLC6Msm1YCNw8LtglWOviWSMVd-33S_WHM,a child nutrition specialist,MISSPELLED,SHORT
수수는 이유식에 어떻게 활용할 수 있나요?,"수수는 잡곡의 일종으로, 이유식에 약 10% 정도 섞어 시작할 수 있으며, 비율을 점차 높여 50%까지 올리는 것이 좋습니다. 잡곡에는 수수 외에도 통밀, 귀리, 보리, 조, 기장, 퀴노아 등이 포함되며, 어린 아기에게 잡곡을 주는 것은 소화에 해롭지 않고 오히려 좋습니다.",https://www.youtube.com/watch?v=J43GQGMKCCQ,a pediatrician,WEB_SEARCH_LIKE,MEDIUM
"혼합수유 중 아기가 잘 먹지 않을 때, 아기를 위해 어떤 조치를 취해야 할까요?","혼합수유 중 아기가 잘 먹지 않는 경우, 모유를 끊고 완전히 분유로 전환하는 것은 권장되지 않습니다. 아기가 잘 먹지 않아 체중이 제대로 늘지 않는 경우에는 확인이 필요하며, 수유 문제가 심한 경우에는 아기가 잘 먹는 방법을 우선하는 것이 중요합니다. 원칙적으로는 모유를 유지하면서 분유를 보충하는 것이 좋으며, 모유를 함부로 끊는 것은 신중해야 합니다. 모유를 끊으면 양이 줄어 다시 되돌리기 어려울 수 있으므로, 아기가 적게 먹는다고 해서 모유를 함부로 끊지 않도록 신중히 결정해야 합니다.",https://www.youtube.com/watch?v=OoLubZL8pe0,a child nutrition specialist,WEB_SEARCH_LIKE,LONG
9개월 아기가 우유병을 끊고 컵으로 수유하는 게 괜찮은가요? 부모들이 걱정하는 빨기 욕구는 어떻게 되나요?,"일반적으로 권장되는 지침은 돌이 지나면 우유병을 끊는 것이지만, 9개월부터 컵으로 분유를 잘 먹는 경우에는 우유병을 끊고 컵으로 수유해도 됩니다. 부모가 걱정하는 빨기 욕구에 대해서는 아기들이 빨기 욕구가 충족되지 않으면 손가락을 빨기도 하므로, 특별히 걱정할 필요는 없습니다. 특히 9개월쯤에 컵으로 먹는 아기에게는 빨기 욕구 때문에 걱정할 필요가 없습니다.",https://www.youtube.com/watch?v=lWCLgbxf1Kk,a pediatrician,POOR_GRAMMAR,LONG
수유 방식을 아기가 스스로 배고플 때 먹이는 것으로 바꾸려면 어떤 점을 미리 알아야 하나요?,"수유 방식을 아기가 스스로 배고플 때 먹는 것으로 바꾸는 것은 단순히 수유 시간만 고치는 것으로 해결되지 않습니다. 특히 기존에 일정한 간격으로 먹이던 아기를 바꾸는 것은 더 복잡하며, 출생 시 체중 대비 체중 증가를 확인해야 합니다. 또한, 아기 나이와 상태, 밤중 수유 여부, 이유식 시작 시기, 부모의 돌봄 방식 등을 고려해야 할 수 있습니다. 주기적으로 체중을 확인하고 소아과 의사의 진료를 받는 것이 필요할 수 있습니다.",https://www.youtube.com/watch?v=Yqtx1U_EiPE,a child nutrition specialist,WEB_SEARCH_LIKE,MEDIUM
비만과 관련하여 잘 안 먹는 아이의 체중 조절에 대해 어떻게 설명할 수 있나요?,"몸무게가 많이 나가는 아이는 이미 체중이 충분히 늘어난 경우가 많아 잘 안 먹는 것이 정상입니다. 부모가 억지로 더 먹이려 하면 아이가 스스로 체중을 조절할 기회를 잃게 되고, 오히려 비만으로 이어질 수 있습니다. 따라서, 몸무게가 많이 나가는 아이가 잘 안 먹는다면 너무 걱정하지 말고 그대로 두어도 됩니다.",https://www.youtube.com/watch?v=UoecyzsonfQ,a pediatrician,WEB_SEARCH_LIKE,SHORT
퀵 오트밀은 아기 이유식에 어떻게 사용되나요?,"오트밀은 이유식 재료로 사용할 수 있으며, 초기에는 퀵 오트밀(입자가 곱고 퍼지는 제품)을 사용하는 것이 좋습니다. 중기·후기에는 롤드오트나 스틸컷 오트를 사용해 질감을 조절하시면 좋습니다.",https://www.youtube.com/watch?v=rRFmPPSZILA,a child nutrition specialist,MISSPELLED,MEDIUM
부모가 아기에게 수유할 때 가장 중요한 원칙은 무엇인가요?,"부모는 아기가 배고파서 먹고 싶어할 때마다 마음껏 먹이는 것이 중요합니다. 시간 맞춰서 먹이지 말고, 아기가 필요할 때 먹도록 하는 것이 신생아 수유의 기본 원칙입니다.",https://www.youtube.com/watch?v=5eQNbxxhzP4,a pediatric nutrition expert,PERFECT_GRAMMAR,SHORT
과당이 아이들의 건강에 미치는 영향은 무엇인가요?,"과당은 설탕의 일종으로, 아이들이 과다 섭취할 경우 비만, 심혈관계 질환 위험 증가, 당뇨병 발생 위험 증가 등 다양한 건강 문제가 생길 수 있습니다. 특히 성장기 아이들은 과당 섭취로 인해 필수 영양소 섭취가 줄어들어 성장과 두뇌 발달에 악영향을 받을 수 있으며, 미각 발달과 식습관 형성에도 부정적 영향을 줄 수 있습니다.",https://www.youtube.com/watch?v=Gdj4TA6ZLyc,a pediatrician,WEB_SEARCH_LIKE,MEDIUM
제왕절개 후 아기에게 젖 물리는 거 어떻게 해야 해?,제왕절개인 경우에도 가능한 한 빨리 젖을 물리는 것이 원칙입니다. 태어난 지 30분에서 1시간 이내에 첫 수유를 시작하는 것이 좋습니다.,https://www.youtube.com/watch?v=EEFXM4m3ZXg,a pediatrician,POOR_GRAMMAR,MEDIUM
칼륨이 과일에 왜 중요한가요?,"과일에는 우리 몸에 필요한 다양한 비타민과 섬유질이 풍부하고, 칼륨·마그네슘·항산화 물질 등이 들어 있어 면역 기능을 향상시키고 질병을 예방하는 데 도움이 됩니다.",https://www.youtube.com/watch?v=v43KzkQWXik,a child nutrition specialist,POOR_GRAMMAR,MEDIUM
귀리 뭐에 좋나요?,"귀리는 초기 이유식부터 사용할 수 있으며, 흰쌀죽과 50:50 비율로 섞어 주면 좋습니다. 귀리는 오트밀 형태로 제공할 수 있으며, 초기 이유식에는 퀵 오트밀을 사용해도 됩니다.",https://www.youtube.com/watch?v=9qhxKhgPQG4,a child nutrition specialist,POOR_GRAMMAR,SHORT
젖병을 사용하지 않고 아기를 어떻게 젖을 물릴 수 있나요?,"아기를 직접 젖에 물릴 수 있다는 확신을 갖는 것이 가장 중요합니다. 여유를 가지고 느긋하게 젖을 물리려 노력하면서 아기가 다시 엄마 젖을 좋아하도록 기다려주는 것이 좋습니다. 아이가 잠에서 깬 직후 비몽사몽할 때 바로 물리면 좀 더 쉽게 젖을 물 수 있습니다. 생후 한 달 이내라면 젖을 자주 물리는 것도 좋습니다. 보충수유를 할 때는 유축한 모유보다 먼저 직수를 시도하고, 유축한 모유를 줄 때 젖병 젖꼭지 대신 컵이나 숟가락으로 먹이는 것도 젖병에 대한 익숙함을 줄일 수 있습니다.",https://www.youtube.com/watch?v=xI7N8bcy9yo,a child nutrition specialist,MISSPELLED,MEDIUM
소금은 아이들에게 얼마나 위험한가요?,"소금은 생활에 필수적이지만, 두 돌까지는 음식에 소금을 따로 첨가하지 말고 원래 짠 음식도 먹이지 않는 것이 좋습니다. 소금은 '소리 없는 살인자'라고 할 정도로 위험하며, 성인병과 신장 질환의 위험을 높입니다. 짠 음식은 한 번 습관이 들면 고치기 어렵기 때문에 어릴 때부터 싱겁게 먹는 습관을 들이는 것이 매우 중요합니다.",https://www.youtube.com/watch?v=3hI0NhprCfg,a child nutrition specialist,MISSPELLED,MEDIUM
2세 아이한테 치즈 주는거 조심해야 하는 이유는 뭐에요?,"2세까지는 음식에 간을 하지 않는 것이 기본이며, 일반적으로 수유와 이유식만으로도 아기에게 필요한 나트륨은 충분히 공급됩니다. 따라서 아기나 어린아이에게 치즈를 줄 때는 나트륨 함량이 적은 아기용 치즈를 선택하고, 나트륨 함량이 적더라도 많이 먹이면 섭취량이 많아지므로 간식으로 조금씩만 주는 것이 좋습니다. 멸균 처리된 제품을 선택하는 것도 기본이며, 멸균 처리되지 않은 치즈를 면역력이 약한 어린아이에게 주면 심각한 병이 생길 수 있으니 주의해야 합니다.",https://www.youtube.com/watch?v=OB2vXyWDriQ,a pediatric nutrition expert,POOR_GRAMMAR,MEDIUM
흰살 생선은 이유식에 왜 좋다고 알려져 있나요?,"흰살 생선은 이유식 초기나 중기에 무난하게 먹일 수 있는 음식으로 알려져 있습니다. 이는 아기에게 문제가 없기 때문이며, 흰살 생선은 아기의 성장과 발달에 필요한 영양소가 많아 건강에 좋은 음식입니다.",https://www.youtube.com/watch?v=bMJcxCs5eL4,a pediatric nutrition expert,MISSPELLED,MEDIUM
어른이 MSG를 사용할 때 주의해야 할 점은 무엇인가요?,"어른의 경우 MSG를 적당히 사용할 때는 문제가 되지 않으며, 요리를 잘 못하는 사람도 MSG를 적절히 활용하면 맛을 내기 쉬워 수고와 비용을 줄일 수 있습니다. 다만 과용하지 않는 것이 좋습니다.",https://www.youtube.com/watch?v=anQztIwRJ7o,a pediatrician,PERFECT_GRAMMAR,SHORT
분유를 먹는 아기가 이유식을 시작하는 적절한 시기는 언제인가요?,"최근 연구와 전문가들은 분유든 모유든 일반적으로 만 6개월에 이유식을 시작하는 것을 권장합니다. 과거에는 분유를 먹는 아기와 모유를 먹는 아기의 시작 시기가 달랐지만, 현재는 만 6개월에 시작하는 것이 좋다고 알려져 있습니다.",https://www.youtube.com/watch?v=CQdglgCCIHo,a child nutrition specialist,WEB_SEARCH_LIKE,LONG
신장 질환이 있는 아기에게 비타민 D를 보충할 때 주의해야 할 점은 무엇인가요?,신장 질환 등 만성 질환이 있는 경우에는 비타민 D 보충을 시작하기 전에 반드시 의사와 상담해야 합니다.,https://www.youtube.com/watch?v=vLXZilr9H84,a pediatric nutrition expert,PERFECT_GRAMMAR,LONG
생후 9개월 아기 젖병 끊는거 어떻게 해야 해?,"생후 9개월 아기들은 젖병 대신 컵으로 분유를 대부분 마시는 경우도 있습니다. 젖병을 끊는 일반적인 방법은 생후 6개월부터 컵에 분유를 담아 먹는 연습을 시작하고, 돌쯤에 젖병을 끊는 것입니다. 아기를 키울 때는 시작할 때 시작하고 끊을 때 끊어야 하며, 시기를 놓치면 더 힘들어집니다.",https://www.youtube.com/watch?v=TIg7STi9lrE,a pediatric nutrition expert,POOR_GRAMMAR,MEDIUM
사과를 요거트와 함께 아기에게 급여할 때 주의해야 할 점은 무엇인가요?,"사과는 요거트와 섞어 아기에게 맛있게 먹일 수 있는 좋은 재료입니다. 그러나 요거트를 급여할 때는 설탕, 꿀, 액상과당, 초코시럽 등 당류가 첨가된 제품은 피해야 하며, 특히 두 돌 전에는 첨가물이 없는 제품을 주는 것이 바람직합니다.",https://www.youtube.com/watch?v=XP4Y8nNvdDA,a pediatrician,WEB_SEARCH_LIKE,LONG
신생아가 컵으로 수유하는 것이 가능한 시점은 언제인가요?,"신생아 때부터 컵 수유가 가능한 경우가 있으며, 모유를 먹는 신생아가 의학적인 이유로 일시적으로 모유를 먹지 못할 때는 우유병 대신 컵 수유를 권장하기도 합니다.",https://www.youtube.com/watch?v=lWCLgbxf1Kk,a child nutrition specialist,MISSPELLED,LONG
우유의 안전성과 관련하여 국가가 어떤 역할을 해야 한다고 생각하시나요?,"국가는 항생제 잔류 문제를 철저히 관리해야 하며, 원유 단계에서 항생제 검사를 실시하여 검출된 원유는 폐기해야 합니다. 검사와 관리에 빈틈이 있을 수 있으므로, 이러한 문제를 가볍게 볼 사안이 아니라고 생각합니다.",https://www.youtube.com/watch?v=lBvgfh5FDxk,a pediatrician,MISSPELLED,LONG
"소아청소년과 전문의로서, 모유수유 후 젖을 짜지 않아야 하는 이유는 무엇인가요?","모유수유 후 젖을 짜지 않는 것이 기본이며, 쓸데없이 젖을 짜는 습관은 번거롭고 시간이 더 들 뿐 아니라 유즙 분비가 과도하게 늘어나 전유·후유의 불균형이나 유방 울혈 같은 문제를 초래할 수 있습니다. 반복적으로 젖을 짜면 모유수유가 어려워질 수 있습니다.",https://www.youtube.com/watch?v=I_-qFYAAMNk,a child nutrition specialist,PERFECT_GRAMMAR,MEDIUM
임신부가 치즈를 섭취할 때 주의해야 할 점은 무엇인가요?,"임신부가 치즈를 섭취할 때 주의해야 할 점은 멸균 처리 여부와 나트륨 함량입니다. 일부 치즈는 임산부가 먹기 곤란한 경우가 많으므로, 멸균된 제품을 선택하는 것이 기본입니다. 또한, 나트륨 함량이 높은 치즈는 피하는 것이 좋습니다.",https://www.youtube.com/watch?v=OB2vXyWDriQ,a pediatrician,PERFECT_GRAMMAR,MEDIUM
소아과 전문의 이하정은 우유병 사용 중단에 대해 어떤 권장 사항을 제시하나요?,"이하정 전문의는 일반적으로 돌이 지나면 우유병을 끊는 것이 좋다고 권장합니다. 그러나 9개월부터 컵으로 분유를 잘 먹는 경우에는 우유병을 끊고 컵으로 수유해도 괜찮다고 설명합니다. 또한, 아이가 컵으로 분유를 잘 먹고 부모가 컵 수유에 어려움이 없다면 더 빨리 우유병을 끊어도 문제가 없다고 덧붙입니다.",https://www.youtube.com/watch?v=lWCLgbxf1Kk,a pediatric nutrition expert,WEB_SEARCH_LIKE,MEDIUM
밀가루를 아기에게 언제부터 먹여도 되는지에 대한 최신 권고는 무엇인가요?,밀가루의 경우 예전에는 7개월 이전에는 주지 말라는 권고가 있었지만 최근에는 꼭 그럴 필요는 없다는 의견도 있습니다. 그러나 저는 아직도 7개월 이전의 밀가루 섭취는 권하지 않습니다.,https://www.youtube.com/watch?v=yvy-PRKF5GQ,a pediatrician,WEB_SEARCH_LIKE,LONG
